item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
108:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:39,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
108:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
108:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
108:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
108:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
108:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
108:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
108:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
109:1,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:11,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,neutral,,ok,neutral,,ok,sustain,,ok,neutral,
109:13,,ok,neutral,,ok,change,,ok,sustain,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:15,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
109:17,,ok,neutral,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,neutral,
109:19,,ok,neutral,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,neutral,
109:21,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:23,,ok,neutral,,ok,neutral,,ok,change,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:25,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,,ok,sustain,
109:27,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:29,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:3,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:31,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:33,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:35,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:37,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:39,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:41,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
109:43,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,change,,ok,neutral,,ok,neutral,,ok,neutral,
109:45,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
109:5,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
109:7,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
109:9,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,neutral,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,
10:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
10:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
10:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
10:5,,ok,change,,ok,change,,ok,neutral,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
10:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
10:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:1,,ok,change,,ok,neutral,,ok,change,,,,,,,,ok,neutral,,ok,change,,ok,change,,ok,neutral,
110:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:25,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
110:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:31,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
110:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
110:39,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
110:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:51,,ok,change,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,change,,ok,change,,ok,change,
110:53,,ok,neutral,,ok,change,,ok,neutral,,parse_failed,,,ok,neutral,,ok,change,,ok,change,,ok,change,,ok,neutral,
110:55,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,change,,ok,neutral,,ok,neutral,
110:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
110:60,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
110:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:67,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:69,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:71,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:73,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:75,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:77,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:78,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:79,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
110:81,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:83,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:85,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:87,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:89,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:91,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
110:93,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:95,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:97,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
110:99,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:20,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:22,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:24,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:26,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:28,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:30,,ok,neutral,,ok,change,,ok,change,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
111:32,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
111:34,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:36,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
111:38,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:40,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,neutral,
111:42,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:44,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:46,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:48,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
111:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:50,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:52,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:54,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:56,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:58,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
111:7,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
111:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
112:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
112:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:27,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
112:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:3,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
112:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:37,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
112:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
112:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
112:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
113:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
113:15,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
113:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:19,,ok,neutral,,ok,neutral,,ok,sustain,,parse_failed,,,ok,neutral,,ok,sustain,,ok,neutral,,ok,neutral,,ok,neutral,
113:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:3,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
113:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:37,,ok,sustain,,ok,neutral,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
113:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:41,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
113:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:49,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
113:5,,ok,change,,ok,change,,ok,change,,,,,,,,ok,change,,ok,change,,ok,change,,ok,change,
113:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
113:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,sustain,
114:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
114:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
114:13,,ok,change,,ok,change,,ok,change,,parse_failed,,,ok,change,,ok,change,,ok,change,,ok,change,,ok,change,
114:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
114:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
114:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
114:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
114:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
114:3,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
114:5,,ok,neutral,,ok,sustain,,ok,sustain,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
114:7,,ok,neutral,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
114:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
115:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:15,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:19,,ok,sustain,,ok,change,,ok,sustain,,,,,,,,ok,sustain,,ok,neutral,,ok,sustain,,ok,change,
115:21,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
115:23,,ok,sustain,,ok,neutral,,ok,sustain,,,,,,,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,
115:25,,ok,sustain,,ok,neutral,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
115:27,,ok,sustain,,ok,change,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
115:29,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:3,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
115:31,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,sustain,
115:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:37,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
115:39,,ok,sustain,,ok,sustain,,ok,sustain,,,,,,,,ok,sustain,,ok,sustain,,ok,sustain,,ok,neutral,
115:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
115:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:101,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:103,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:105,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:107,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:109,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:111,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:113,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:115,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:117,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:119,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:121,,ok,change,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,sustain,,ok,change,
116:123,,ok,sustain,,ok,neutral,,ok,neutral,,parse_failed,,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,,ok,neutral,
116:125,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:127,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:129,,ok,neutral,,ok,neutral,,ok,change,,,,,,,,ok,neutral,,ok,neutral,,ok,change,,ok,change,
116:13,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:131,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:133,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:135,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:137,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:139,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:141,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:143,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:145,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:147,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:149,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:15,,ok,neutral,,ok,change,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,change,,ok,neutral,
116:151,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:153,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:155,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:157,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:159,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:161,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:163,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:165,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:17,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:19,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:21,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:23,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:25,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:27,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:29,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:3,,ok,neutral,,ok,change,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,sustain,,ok,neutral,
116:31,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:33,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:35,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:37,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:39,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:41,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:43,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:45,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:47,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:49,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:5,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:51,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:53,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:55,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:57,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:59,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:61,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:63,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:65,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:67,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
116:69,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:7,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:71,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:73,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:75,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:77,,ok,neutral,,ok,neutral,,ok,neutral,,parse_failed,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:79,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:81,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:83,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:85,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:87,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:89,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:9,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:91,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:93,,ok,neutral,,ok,neutral,,ok,neutral,,,,,,,,ok,neutral,,ok,neutral,,ok,neutral,,ok,neutral,
116:95,,ok,sustain,,ok,neutral,,ok,neutral,,,,,,,,ok,change,,ok,neutral,,ok,change,,ok,neutral,
116:97,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
116:99,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
117:1,,,,,,,,,,,,,,,,,,,,,,,,,,ok,change,
117:11,,,,,,,,,,,,,,,,,,,,,,,,,,ok,neutral,
117:13,,ok,sustain,,ok,sustain,,ok,sustain,,parse_failed,,,ok,sustain,,ok,neutral,,ok,sustain,,ok,sustain,,ok,neutral,
