item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:gemma4-31b-mtplx.verbalised::status,local:gemma4-31b-mtplx.verbalised::level,local:gemma4-31b-mtplx.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
106:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
106:18,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
106:2,,ok,reflection,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,therapist_input,,ok,other,
106:20,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
106:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
106:4,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,therapist_input,,ok,therapist_input,,ok,question,
106:6,,ok,question,,ok,therapist_input,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
106:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
107:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
107:10,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
107:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
107:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
107:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
107:2,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
107:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
107:6,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
107:8,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
108:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:10,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
108:12,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
108:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
108:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
108:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
108:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
108:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
108:38,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
108:4,,ok,reflection,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
108:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:42,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
108:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
108:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
108:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
108:50,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
108:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
108:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
108:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
108:6,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
108:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
109:0,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,therapist_input,,ok,other,,ok,therapist_input,,ok,therapist_input,,ok,other,
109:10,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,ok,reflection,,ok,reflection,,ok,therapist_input,
109:12,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
109:14,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:16,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
109:18,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:2,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
109:20,,ok,question,,ok,reflection,,ok,question,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:22,,ok,reflection,,ok,other,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,
109:24,,ok,question,,ok,question,,ok,question,,,,,ok,therapist_input,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:26,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
109:28,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:30,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
109:32,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
109:34,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:36,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:38,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:4,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
109:40,,ok,therapist_input,,ok,question,,ok,question,,,,,ok,therapist_input,,ok,question,,ok,other,,ok,reflection,,ok,question,,ok,reflection,
109:42,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
109:44,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
109:6,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
109:8,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
10:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
10:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
10:2,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
10:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
10:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
10:8,,ok,reflection,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,reflection,,ok,reflection,,ok,reflection,
110:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:14,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
110:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:22,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
110:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:28,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
110:30,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
110:32,,ok,therapist_input,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
110:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
110:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
110:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
110:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:66,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
110:68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
110:76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
110:84,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
110:86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:88,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
110:90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:94,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
110:96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
110:98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:0,,ok,question,,ok,other,,ok,question,,,,,ok,question,,ok,other,,ok,question,,ok,question,,ok,question,,ok,question,
111:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:16,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
111:18,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
111:19,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
111:2,,ok,other,,ok,other,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
111:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:31,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
111:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:35,,ok,question,,ok,question,,ok,question,,,,,ok,therapist_input,,ok,question,,ok,therapist_input,,ok,reflection,,ok,question,,ok,question,
111:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
111:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:47,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
111:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
111:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
111:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
111:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
112:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:12,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
112:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
112:16,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
112:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:20,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
112:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
112:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
112:38,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
112:4,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
112:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:44,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
112:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:50,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
112:52,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
112:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
112:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
112:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
112:60,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
112:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
112:64,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
112:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
113:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
113:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
113:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:24,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
113:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
113:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:40,,ok,therapist_input,,ok,question,,ok,question,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,question,
113:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
113:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
113:48,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
113:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
113:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
114:0,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
114:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:12,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
114:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
114:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:22,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
114:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
114:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
114:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
115:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
115:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:12,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,other,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
115:14,,ok,other,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
115:16,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
115:18,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
115:2,,ok,other,,ok,therapist_input,,ok,other,,,,,ok,therapist_input,,ok,therapist_input,,ok,other,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
115:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
115:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:24,,ok,therapist_input,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,therapist_input,,ok,other,,ok,therapist_input,,ok,therapist_input,
115:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
115:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
115:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
115:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
115:42,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
115:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
115:46,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
115:6,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
115:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
116:110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
116:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
116:114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
116:116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:120,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
116:122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:124,,ok,other,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,
116:126,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
116:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
116:132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
116:134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
116:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
116:138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
116:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:140,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
116:142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
116:148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
116:150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
116:152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
