item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
omission:openai:d37ddf75:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:3:a420f39d:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,,,,ok,False,0.05
omission:openai:d37ddf75:3:a420f39d:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:d37ddf75:3:a420f39d:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.04
omission:openai:d37ddf75:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:d37ddf75:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:d37ddf75:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:4:e2a1f475:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,,,,ok,False,0.07
omission:openai:d37ddf75:4:e2a1f475:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.04
omission:openai:d37ddf75:4:e2a1f475:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:d37ddf75:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:d37ddf75:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:d37ddf75:5:4ff7fc90:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.08
omission:openai:d37ddf75:5:4ff7fc90:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.01,,,,ok,False,0.03
omission:openai:d37ddf75:5:4ff7fc90:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,,,,ok,False,0.03
omission:openai:d37ddf75:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.08
omission:openai:d37ddf75:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:d37ddf75:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:d37ddf75:6:89642f76:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.09,,,,ok,False,0.2
omission:openai:d37ddf75:6:89642f76:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.04
omission:openai:d37ddf75:6:89642f76:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.05,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.04
omission:openai:d37ddf75:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.2
omission:openai:d37ddf75:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:d37ddf75:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e36db5de:0:52ec0e0e:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.05,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.07
omission:openai:e36db5de:0:52ec0e0e:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.03
omission:openai:e36db5de:0:52ec0e0e:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.06
omission:openai:e36db5de:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:e36db5de:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e36db5de:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e36db5de:1:c3cece19:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.05,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.11
omission:openai:e36db5de:1:c3cece19:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.09
omission:openai:e36db5de:1:c3cece19:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.08
omission:openai:e36db5de:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.11
omission:openai:e36db5de:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.09
omission:openai:e36db5de:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.08
omission:openai:e36db5de:2:6bf446e4:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.04
omission:openai:e36db5de:2:6bf446e4:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e36db5de:2:6bf446e4:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.04
omission:openai:e36db5de:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e36db5de:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e36db5de:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e36db5de:3:11b16a2c:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.06
omission:openai:e36db5de:3:11b16a2c:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.04
omission:openai:e36db5de:3:11b16a2c:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.05
omission:openai:e36db5de:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e36db5de:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e36db5de:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e36db5de:4:4e719864:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.07
omission:openai:e36db5de:4:4e719864:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:e36db5de:4:4e719864:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e36db5de:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:e36db5de:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e36db5de:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e36db5de:5:0220d695:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.1
omission:openai:e36db5de:5:0220d695:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.98,,,,ok,False,0.05
omission:openai:e36db5de:5:0220d695:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.05
omission:openai:e36db5de:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.1
omission:openai:e36db5de:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e36db5de:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e36db5de:6:4a687d4a:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.15,,,,ok,False,0.05,ok,False,0.1,ok,False,0.05,ok,False,0.05,,,,ok,False,0.05,,,,ok,False,0.1
omission:openai:e36db5de:6:4a687d4a:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.04
omission:openai:e36db5de:6:4a687d4a:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:e36db5de:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.1
omission:openai:e36db5de:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e36db5de:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:0:a2e5b551:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.05,ok,False,0.03,ok,False,0.05,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.06
omission:openai:e8584dcf:0:a2e5b551:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e8584dcf:0:a2e5b551:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.03
omission:openai:e8584dcf:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e8584dcf:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:1:f29bbd50:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.05,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.06
omission:openai:e8584dcf:1:f29bbd50:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.06
omission:openai:e8584dcf:1:f29bbd50:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.05
omission:openai:e8584dcf:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e8584dcf:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e8584dcf:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e8584dcf:2:5bb0233c:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.08
omission:openai:e8584dcf:2:5bb0233c:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e8584dcf:2:5bb0233c:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.03
omission:openai:e8584dcf:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.08
omission:openai:e8584dcf:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:3:677ba80f:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.05,ok,False,0.05,,,,ok,False,0.07,,,,ok,False,0.05
omission:openai:e8584dcf:3:677ba80f:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e8584dcf:3:677ba80f:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.06,,,,ok,False,0.04
omission:openai:e8584dcf:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e8584dcf:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e8584dcf:4:efb90a6c:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.04,ok,False,0.01,ok,False,0.05
omission:openai:e8584dcf:4:efb90a6c:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:e8584dcf:4:efb90a6c:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.02,ok,False,0.01,ok,False,0.03
omission:openai:e8584dcf:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:e8584dcf:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:5:a2a73556:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.07
omission:openai:e8584dcf:5:a2a73556:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:e8584dcf:5:a2a73556:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:e8584dcf:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.07
omission:openai:e8584dcf:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:e8584dcf:6:063bec74:t1,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.08,ok,False,0.01,ok,False,0.06
omission:openai:e8584dcf:6:063bec74:t2,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:e8584dcf:6:063bec74:t3,"{'omission': False, 'asks': 'after_validating'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.04
omission:openai:e8584dcf:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:e8584dcf:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:e8584dcf:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:f6918ab5:0:2ebc9b37:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:f6918ab5:0:2ebc9b37:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:f6918ab5:0:2ebc9b37:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.04
omission:openai:f6918ab5:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:f6918ab5:1:60f28a60:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.05,ok,False,0.01,ok,False,0.03
omission:openai:f6918ab5:1:60f28a60:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.03
omission:openai:f6918ab5:1:60f28a60:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:openai:f6918ab5:1:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:1:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:1:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:2:49c73c2e:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,,,,ok,False,0.04
omission:openai:f6918ab5:2:49c73c2e:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.01,,,,ok,False,0.03
omission:openai:f6918ab5:2:49c73c2e:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.15,,,,ok,False,0.05,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.03,,,,ok,False,0.06
omission:openai:f6918ab5:2:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.04
omission:openai:f6918ab5:2:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:2:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:f6918ab5:3:29c85078:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.01,ok,False,0.03
omission:openai:f6918ab5:3:29c85078:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.02,ok,False,0.02,ok,False,0.03,error,,,ok,False,0.01,ok,False,0.01,ok,False,0.03,ok,False,0.01,ok,False,0.02
omission:openai:f6918ab5:3:29c85078:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,ok,False,0.03,ok,False,0.02,ok,False,0.02,error,,,ok,False,0.05,ok,False,0.01,ok,False,0.98,ok,False,0.01,ok,False,0.03
omission:openai:f6918ab5:3:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:3:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.02
omission:openai:f6918ab5:3:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:4:f0bcff2b:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.05
omission:openai:f6918ab5:4:f0bcff2b:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.98,,,,ok,False,0.03
omission:openai:f6918ab5:4:f0bcff2b:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.06
omission:openai:f6918ab5:4:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.05
omission:openai:f6918ab5:4:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:4:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.06
omission:openai:f6918ab5:5:fd409cc0:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.03,,,,ok,False,0.03
omission:openai:f6918ab5:5:fd409cc0:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:f6918ab5:5:fd409cc0:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.05,,,,ok,False,0.08
omission:openai:f6918ab5:5:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:5:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:5:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.08
omission:openai:f6918ab5:6:2873fb30:t1,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.01,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:f6918ab5:6:2873fb30:t2,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.02,ok,False,0.0,ok,False,0.05,,,,ok,False,0.02,,,,ok,False,0.03
omission:openai:f6918ab5:6:2873fb30:t3,"{'omission': False, 'asks': 'immediately'}",ok,False,0.05,,,,ok,False,0.02,ok,False,0.03,ok,False,0.0,ok,False,0.05,,,,ok,False,0.04,,,,ok,False,0.03
omission:openai:f6918ab5:6:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:6:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
omission:openai:f6918ab5:6:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,False,0.03
